Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Response To Light Stimulus (GO:0009416)	1/60	0.04981338361381649	0.075448341263032	0	0	21.10593220338983	63.306643893512835	CIRBP
Positive Regulation Of Interleukin-8 Production (GO:0032757)	1/61	0.05062347055509756	0.07622952833587365	0	0	20.753125	61.91362721672603	CD74
Regulation Of Cell Migration (GO:0030334)	2/434	0.0515447681597986	0.07716817892131698	0	0	6.034259259259259	17.893416523441342	CD74;CXCR4
Positive Regulation Of Type I Interferon Production (GO:0032481)	1/64	0.05304983313042494	0.07896498149873597	0	0	19.761904761904763	58.03129891278581	GAPDH
Negative Regulation Of Endopeptidase Activity (GO:0010951)	1/66	0.054664164526580065	0.07998880571968495	0	0	19.151923076923076	55.66596287289847	GAPDH
Negative Regulation Of Immune Response (GO:0050777)	1/66	0.054664164526580065	0.07998880571968495	0	0	19.151923076923076	55.66596287289847	HLA-DRB1
Cellular Response To Type II Interferon (GO:0071346)	1/66	0.054664164526580065	0.07998880571968495	0	0	19.151923076923076	55.66596287289847	GAPDH
Regulation Of Endopeptidase Activity (GO:0052548)	1/69	0.05708080589311695	0.08305577936133308	0	0	18.30422794117647	52.410264641542106	GAPDH
Regulation Of Cellular Biosynthetic Process (GO:0031326)	1/70	0.05788506010088898	0.083755478023074	0	0	18.03804347826087	51.395724355594396	RBM3
Myeloid Leukocyte Differentiation (GO:0002573)	1/71	0.05868866866009026	0.08444647323868543	0	0	17.779464285714287	50.413824044500984	HLA-DRB1
Plasma Membrane Organization (GO:0007009)	1/72	0.05949163205762846	0.08466116869739435	0	0	17.528169014084508	49.46308393849017	CXCR4
Second-Messenger-Mediated Signaling (GO:0019932)	1/72	0.05949163205762846	0.08466116869739435	0	0	17.528169014084508	49.46308393849017	CXCR4
Protein Tetramerization (GO:0051262)	1/73	0.06029395078422422	0.08533406149242663	0	0	17.283854166666668	48.54211057952261	HLA-DRB1
Positive Regulation Of Lymphocyte Proliferation (GO:0050671)	1/74	0.06109562531641464	0.0855338754429805	0	0	17.046232876712327	47.64959069441307	CD74
Regulation Of mRNA Stability (GO:0043488)	1/74	0.06109562531641464	0.0855338754429805	0	0	17.046232876712327	47.64959069441307	CIRBP
Positive Regulation Of Interleukin-6 Production (GO:0032755)	1/76	0.06269704374316237	0.08730394800795191	0	0	16.59	45.94502588618206	CD74
Regulation Of T Cell Proliferation (GO:0042129)	1/77	0.0634967886050346	0.08794474999306932	0	0	16.370888157894736	45.13070700420213	HLA-DRB1
Proteolysis Involved In Protein Catabolic Process (GO:0051603)	1/78	0.06429589121525492	0.08810918425794192	0	0	16.157467532467532	44.340284579943855	CTSW
Regulation Of TOR Signaling (GO:0032006)	1/78	0.06429589121525492	0.08810918425794192	0	0	16.157467532467532	44.340284579943855	DDIT4
Regulation Of Interleukin-8 Production (GO:0032677)	1/81	0.06668935033874882	0.09090811440913654	0	0	15.54921875	42.10277516212065	CD74
Cellular Response To Organic Substance (GO:0071310)	1/82	0.06748588875841267	0.09151227847344964	0	0	15.356481481481481	41.39856725730863	CXCR4
Epidermis Development (GO:0008544)	1/85	0.06987166688143397	0.09376560477871192	0	0	14.805803571428571	39.39965059231033	HLA-DRB1
Calcium-Mediated Signaling (GO:0019722)	1/85	0.06987166688143397	0.09376560477871192	0	0	14.805803571428571	39.39965059231033	CXCR4
Regulation Of Type II Interferon Production (GO:0032649)	1/87	0.07145899283790368	0.09540143889184047	0	0	14.460029069767442	38.15468849161774	HLA-DRB1
Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050730)	1/90	0.07383520219328692	0.09806829419518621	0	0	13.970505617977528	36.406015342407166	CD74
Negative Regulation Of Amide Metabolic Process (GO:0034249)	1/93	0.07620568756138293	0.10070037284897031	0	0	13.512907608695652	34.78653722330656	GAPDH
T Cell Receptor Signaling Pathway (GO:0050852)	1/95	0.0777828375206224	0.10226004835806175	0	0	13.22406914893617	33.77208362032262	HLA-DRB1
Regulation Of Protein Metabolic Process (GO:0051246)	1/96	0.07857046186584668	0.10226004835806175	0	0	13.08421052631579	33.28308421675135	RBM3
Regulation Of Macroautophagy (GO:0016241)	1/96	0.07857046186584668	0.10226004835806175	0	0	13.08421052631579	33.28308421675135	GAPDH
Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508)	2/557	0.07994608506853611	0.1027586495516606	0	0	4.667387387387388	11.791700602214428	CD74;HLA-DRB1
Negative Regulation Of Macromolecule Biosynthetic Process (GO:0010558)	1/98	0.08014381161944185	0.1027586495516606	0	0	12.813144329896907	32.33951284796603	GAPDH
Positive Regulation Of Cold-Induced Thermogenesis (GO:0120162)	1/98	0.08014381161944185	0.1027586495516606	0	0	12.813144329896907	32.33951284796603	CXCR4
Protein Complex Oligomerization (GO:0051259)	1/100	0.08171463267155567	0.10374553853888685	0	0	12.553030303030303	31.43934295429433	HLA-DRB1
Response To UV (GO:0009411)	1/100	0.08171463267155567	0.10374553853888685	0	0	12.553030303030303	31.43934295429433	CIRBP
Protein Catabolic Process (GO:0030163)	1/102	0.08328292883718645	0.10522087106746972	0	0	12.303217821782178	30.57979168054389	CTSW
Positive Regulation Of Inflammatory Response (GO:0050729)	1/104	0.0848487039018828	0.1066787102455711	0	0	12.063106796116505	29.7583039952957	NKG7
Negative Regulation Of Translation (GO:0017148)	1/107	0.08719264777091836	0.10909611484380606	0	0	11.71992924528302	28.59235270387481	GAPDH
Positive Regulation Of Metabolic Process (GO:0009893)	1/108	0.08797270596617715	0.10954293675596097	0	0	11.60981308411215	28.22030554114064	CXCR4
Negative Regulation Of Inflammatory Response (GO:0050728)	1/111	0.09030911785300354	0.11085337215131713	0	0	11.291477272727272	27.150547372191404	HLA-DRB1
RNA Metabolic Process (GO:0016070)	1/111	0.09030911785300354	0.11085337215131713	0	0	11.291477272727272	27.150547372191404	RBM3
T Cell Activation (GO:0042110)	1/111	0.09030911785300354	0.11085337215131713	0	0	11.291477272727272	27.150547372191404	CD74
Regulation Of Interleukin-6 Production (GO:0032675)	1/114	0.09263989566774979	0.11317798574503393	0	0	10.99004424778761	26.145704218206465	CD74
Positive Regulation Of Defense Response (GO:0031349)	1/124	0.10036862772410407	0.12204448159879322	0	0	10.091463414634147	23.19932168971406	NKG7
Protein-Containing Complex Organization (GO:0043933)	1/126	0.1019069203374555	0.12333594564206064	0	0	9.929	22.67481190493372	CD74
Regulation Of Response To External Stimulus (GO:0032101)	1/127	0.10267513796999019	0.123687724345244	0	0	9.849702380952381	22.419747526457723	CXCR4
Positive Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050731)	1/130	0.10497608175602371	0.12587409803152844	0	0	9.619186046511627	21.681864161975042	CD74
Negative Regulation Of Cell Motility (GO:2000146)	1/133	0.10727147167528207	0.1280336919995302	0	0	9.399147727272727	20.98258726036805	CD74
Antigen Receptor-Mediated Signaling Pathway (GO:0050851)	1/134	0.10803536962538858	0.12835394831640204	0	0	9.328007518796992	20.757583499762795	HLA-DRB1
Non-Membrane-Bounded Organelle Assembly (GO:0140694)	1/135	0.1087986523383489	0.12867055230882357	0	0	9.257929104477611	20.536459850114344	CIRBP
Negative Regulation Of Cellular Biosynthetic Process (GO:0031327)	1/137	0.11032337391025118	0.12988069928525026	0	0	9.120863970588236	20.1054803872225	GAPDH
Regulation Of Cell Adhesion (GO:0030155)	1/144	0.11564058767870697	0.1355244896325118	0	0	8.671328671328672	18.706382287067274	CXCR4
Regulation Of Cold-Induced Thermogenesis (GO:0120161)	1/146	0.11715428923466466	0.1366800041071088	0	0	8.550862068965516	18.33530144095658	CXCR4
Negative Regulation Of Protein Metabolic Process (GO:0051248)	1/147	0.11791022527046315	0.13694505984327335	0	0	8.491866438356164	18.154181662067753	GAPDH
Defense Response To Symbiont (GO:0140546)	1/148	0.11866555206318279	0.1372070445730551	0	0	8.433673469387756	17.975921517736868	DDIT4
Positive Regulation Of Response To External Stimulus (GO:0032103)	1/155	0.12393582001851285	0.14266389948797703	0	0	8.047483766233766	16.803077119770684	NKG7
Negative Regulation Of Cell Migration (GO:0030336)	1/163	0.12992265948743137	0.14889366728869347	0	0	7.6469907407407405	15.606100540038362	CD74
Generation Of Neurons (GO:0048699)	1/172	0.13661182020804502	0.1558698741580778	0	0	7.241228070175438	14.414474072319711	DDIT4
Neuron Differentiation (GO:0030182)	1/173	0.13735206519347104	0.15602712668907456	0	0	7.198764534883721	14.291043725023991	DDIT4
Negative Regulation Of Cytokine Production (GO:0001818)	1/178	0.1410443386808778	0.1595217629622155	0	0	6.99364406779661	13.698317611630321	HLA-DRB1
Macromolecule Biosynthetic Process (GO:0009059)	1/183	0.1447217345643916	0.16226376299643905	0	0	6.799793956043956	13.143610404592614	EEF2
RNA Processing (GO:0006396)	1/183	0.1447217345643916	0.16226376299643905	0	0	6.799793956043956	13.143610404592614	RBM3
Defense Response To Virus (GO:0051607)	1/189	0.14911505028991673	0.16646895700469153	0	0	6.580784574468085	12.52347733311014	DDIT4
Defense Response To Bacterium (GO:0042742)	1/204	0.16000559865978323	0.17786030065615388	0	0	6.0899014778325125	11.160027472516946	GNLY
Protein Stabilization (GO:0050821)	1/208	0.1628875101470454	0.18029002191489213	0	0	5.971014492753623	10.83557276152346	GAPDH
Positive Regulation Of Cell Motility (GO:2000147)	1/221	0.1721895869532201	0.1897749064718468	0	0	5.614488636363636	9.876779110409798	CXCR4
Negative Regulation Of Intracellular Signal Transduction (GO:1902532)	1/231	0.17927873716321324	0.19675081747996706	0	0	5.367663043478261	9.226011667423025	DDIT4
Translation (GO:0006412)	1/234	0.18139431490377292	0.1982326057387223	0	0	5.29774678111588	9.043688604506015	EEF2
Inflammatory Response (GO:0006954)	1/236	0.18280184749232153	0.19893142227105576	0	0	5.252127659574468	8.925216338896808	CXCR4
Regulation Of Inflammatory Response (GO:0050727)	1/240	0.18561008203367432	0.20106031882755201	0	0	5.163179916317992	8.695348155996752	NKG7
Regulation Of Autophagy (GO:0010506)	1/241	0.18631072014908295	0.20106031882755201	0	0	5.14140625	8.63930780500622	GAPDH
Cellular Component Assembly (GO:0022607)	1/260	0.19951553823865834	0.2144171137087656	0	0	4.7596525096525095	7.671908533649531	CD74
Positive Regulation Of Signal Transduction (GO:0009967)	1/266	0.20364340101678907	0.21794892918738998	0	0	4.650471698113208	7.400690200913087	CD74
Positive Regulation Of Cell Migration (GO:0030335)	1/272	0.20775122366844603	0.2214303165848869	0	0	4.546125461254612	7.1438449917377955	CXCR4
Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway (GO:0007169)	1/284	0.21590711316743702	0.229180091435927	0	0	4.3507067137809186	6.6692287565769535	DDIT4
Gene Expression (GO:0010467)	1/296	0.22398393195567692	0.2367830137817156	0	0	4.171186440677966	6.240849741664735	RBM3
Protein Transport (GO:0015031)	1/313	0.2352921389412589	0.24772627636498393	0	0	3.9405048076923075	5.701624346414991	CD74
Intracellular Protein Transport (GO:0006886)	1/325	0.24318082709773156	0.2549952802360829	0	0	3.7922453703703702	5.362045219873505	CD74
Protein-Containing Complex Assembly (GO:0065003)	1/328	0.2451409969272902	0.2560141863071297	0	0	3.756880733944954	5.281880284578506	CD74
Negative Regulation Of Gene Expression (GO:0010629)	1/336	0.2503447823376459	0.26039878966044294	0	0	3.665671641791045	5.076647974229027	GAPDH
Protein Localization (GO:0008104)	1/351	0.2600110021967802	0.2693713982758643	0	0	3.505892857142857	4.722547527732248	CD74
Positive Regulation Of Macromolecule Metabolic Process (GO:0010604)	1/364	0.2682933842821892	0.27684456784496814	0	0	3.378099173553719	4.444477859335684	CD74
Negative Regulation Of Programmed Cell Death (GO:0043069)	1/381	0.278992591799339	0.2867423860159873	0	0	3.2241776315789474	4.115888601010839	CD74
Positive Regulation Of DNA-templated Transcription (GO:0045893)	2/1243	0.2855902798469347	0.292363171859115	0	0	2.013644910018802	2.523493927927248	CD74;HLA-DRB1
Nervous System Development (GO:0007399)	1/433	0.3108128456684457	0.31693120877215525	0	0	2.8285590277777777	3.3053531861878978	CXCR4
Negative Regulation Of Apoptotic Process (GO:0043066)	1/482	0.3395836939641825	0.3441451468649009	0	0	2.5340436590436592	2.736855440674512	CD74
Positive Regulation Of Cell Population Proliferation (GO:0008284)	1/483	0.34015890964252754	0.3441451468649009	0	0	2.5286566390041494	2.7267576417193635	CD74
Regulation Of Apoptotic Process (GO:0042981)	1/705	0.456819811000844	0.46037482898528637	0	0	1.7115589488636365	1.3409486755812043	CD74
Regulation Of DNA-templated Transcription (GO:0006355)	2/1922	0.49617053161131	0.49809367320670267	0	0	1.254375	0.8791106527584756	CD74;HLA-DRB1
Regulation Of Gene Expression (GO:0010468)	1/1127	0.6270844237241886	0.6270844237241886	0	0	1.046680728241563	0.48845878717996316	CD74
