Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Synaptic Vesicle Endocytosis (GO:0048488)	1/40	0.04502602764238181	0.08527275626127058	0	0	23.237762237762237	72.04902026138872	VAMP2
Positive Regulation Of Stem Cell Population Maintenance (GO:1902459)	1/40	0.04502602764238181	0.08527275626127058	0	0	23.237762237762237	72.04902026138872	NCOA3
Endothelial Cell Migration (GO:0043542)	1/40	0.04502602764238181	0.08527275626127058	0	0	23.237762237762237	72.04902026138872	STAT1
Synaptic Vesicle Exocytosis (GO:0016079)	1/41	0.0461264457320206	0.08673335836510827	0	0	22.65568181818182	69.6972334432732	VAMP2
Positive Regulation Of Neuron Differentiation (GO:0045666)	1/42	0.047225650914242044	0.08673335836510827	0	0	22.1019955654102	67.473371719961	ZEB1
Modulation By Host Of Symbiont Process (GO:0051851)	1/42	0.047225650914242044	0.08673335836510827	0	0	22.1019955654102	67.473371719961	JUN
Negative Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043124)	1/42	0.047225650914242044	0.08673335836510827	0	0	22.1019955654102	67.473371719961	STAT1
Regulation Of Axonogenesis (GO:0050770)	1/42	0.047225650914242044	0.08673335836510827	0	0	22.1019955654102	67.473371719961	SIPA1L1
Positive Regulation Of miRNA Transcription (GO:1902895)	1/43	0.048323644474131566	0.08673335836510827	0	0	21.574675324675326	65.36769140672365	JUN
Regulation Of JUN Kinase Activity (GO:0043506)	1/43	0.048323644474131566	0.08673335836510827	0	0	21.574675324675326	65.36769140672365	PTPN1
Neurotransmitter Secretion (GO:0007269)	1/43	0.048323644474131566	0.08673335836510827	0	0	21.574675324675326	65.36769140672365	VAMP2
Ephrin Receptor Signaling Pathway (GO:0048013)	1/43	0.048323644474131566	0.08673335836510827	0	0	21.574675324675326	65.36769140672365	SIPA1L1
Cellular Response To Cytokine Stimulus (GO:0071345)	2/308	0.04835576616815771	0.08673335836510827	0	0	6.122315592903828	18.545533532459135	STAT1;IRF1
Negative Regulation Of Immune System Process (GO:0002683)	1/44	0.04942042767551008	0.086805828922269	0	0	21.071881606765327	63.37139604360823	TSC22D3
Synaptic Vesicle Recycling (GO:0036465)	1/44	0.04942042767551008	0.086805828922269	0	0	21.071881606765327	63.37139604360823	VAMP2
Regulation Of Transport (GO:0051049)	1/44	0.04942042767551008	0.086805828922269	0	0	21.071881606765327	63.37139604360823	VAMP2
Regulation Of Insulin Receptor Signaling Pathway (GO:0046626)	1/44	0.04942042767551008	0.086805828922269	0	0	21.071881606765327	63.37139604360823	PTPN1
Epithelial Cell Migration (GO:0010631)	1/46	0.05161036810287483	0.0897226399326901	0	0	20.133333333333333	59.67585824831113	STAT1
Response To Glucose (GO:0009749)	1/46	0.05161036810287483	0.0897226399326901	0	0	20.133333333333333	59.67585824831113	VAMP2
Golgi To Plasma Membrane Transport (GO:0006893)	1/47	0.05270352786213395	0.09069287281859598	0	0	19.694664031620555	57.96283165755778	VAMP2
Regulation Of T Cell Differentiation (GO:0045580)	1/47	0.05270352786213395	0.09069287281859598	0	0	19.694664031620555	57.96283165755778	ACTB
Cellular Response To Mechanical Stimulus (GO:0071260)	1/48	0.05379548235722779	0.09072969412487672	0	0	19.27466150870406	56.33146626969103	IRF1
Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001242)	1/48	0.05379548235722779	0.09072969412487672	0	0	19.27466150870406	56.33146626969103	HERPUD1
Regulation Of DNA Binding (GO:0051101)	1/48	0.05379548235722779	0.09072969412487672	0	0	19.27466150870406	56.33146626969103	JUN
Negative Regulation Of ERK1 And ERK2 Cascade (GO:0070373)	1/48	0.05379548235722779	0.09072969412487672	0	0	19.27466150870406	56.33146626969103	PTPN1
Positive Regulation Of miRNA Metabolic Process (GO:2000630)	1/49	0.054886232846338284	0.09122975778505363	0	0	18.87215909090909	54.776304555868236	JUN
Regulation Of Cell Communication (GO:0010646)	1/49	0.054886232846338284	0.09122975778505363	0	0	18.87215909090909	54.776304555868236	PTPN1
Mitotic Metaphase Plate Congression (GO:0007080)	1/50	0.05597578058787951	0.09122975778505363	0	0	18.4860853432282	53.29235549319145	EML4
Regulation Of Interferon-Beta Production (GO:0032648)	1/50	0.05597578058787951	0.09122975778505363	0	0	18.4860853432282	53.29235549319145	IRF1
Positive Regulation Of Transport (GO:0051050)	1/50	0.05597578058787951	0.09122975778505363	0	0	18.4860853432282	53.29235549319145	ACTB
Blood Circulation (GO:0008015)	1/50	0.05597578058787951	0.09122975778505363	0	0	18.4860853432282	53.29235549319145	STAT1
Nucleocytoplasmic Transport (GO:0006913)	1/50	0.05597578058787951	0.09122975778505363	0	0	18.4860853432282	53.29235549319145	BACH2
Metaphase Plate Congression (GO:0051310)	1/51	0.05706412685544591	0.09124876888677436	0	0	18.115454545454547	51.87504627983149	EML4
SMAD Protein Signal Transduction (GO:0060395)	1/51	0.05706412685544591	0.09124876888677436	0	0	18.115454545454547	51.87504627983149	JUN
Regulated Exocytosis (GO:0045055)	1/51	0.05706412685544591	0.09124876888677436	0	0	18.115454545454547	51.87504627983149	VAMP2
Negative Regulation Of MAP Kinase Activity (GO:0043407)	1/51	0.05706412685544591	0.09124876888677436	0	0	18.115454545454547	51.87504627983149	PTPN1
Negative Regulation Of Response To Stimulus (GO:0048585)	1/52	0.05815127291207919	0.092550617451619	0	0	17.759358288770052	50.52017989878981	PTPN1
Regulation Of Smooth Muscle Cell Proliferation (GO:0048660)	1/54	0.06032196944504943	0.09467197982348036	0	0	17.087478559176674	47.98264634686218	STAT1
Regulation Of Exocytosis (GO:0017157)	1/54	0.06032196944504943	0.09467197982348036	0	0	17.087478559176674	47.98264634686218	VAMP2
Regulation Of Myoblast Differentiation (GO:0045661)	1/54	0.06032196944504943	0.09467197982348036	0	0	17.087478559176674	47.98264634686218	BTG1
Response To Peptide Hormone (GO:0043434)	1/55	0.06140552243338981	0.09592844287981173	0	0	16.77020202020202	46.79314852295847	STAT1
Regulation Of Stem Cell Population Maintenance (GO:2000036)	1/56	0.0624878802572221	0.09628814275999224	0	0	16.464462809917354	45.652376934980545	NCOA3
Positive Regulation Of DNA-templated Transcription Initiation (GO:2000144)	1/56	0.0624878802572221	0.09628814275999224	0	0	16.464462809917354	45.652376934980545	JUN
Regulation Of Cation Channel Activity (GO:2001257)	1/56	0.0624878802572221	0.09628814275999224	0	0	16.464462809917354	45.652376934980545	VAMP2
Renal System Development (GO:0072001)	1/58	0.06464901542758433	0.09916749425317235	0	0	15.885167464114833	43.50601712183945	STAT1
Regulation Of Type I Interferon Production (GO:0032479)	1/59	0.06572779529041821	0.09991803858050122	0	0	15.610501567398119	42.4954284324617	IRF1
Regulation Of miRNA Transcription (GO:1902893)	1/59	0.06572779529041821	0.09991803858050122	0	0	15.610501567398119	42.4954284324617	JUN
Negative Regulation Of Viral Process (GO:0048525)	1/61	0.06788178582202145	0.10273180979314854	0	0	15.088636363636363	40.58824366962844	STAT1
Negative Regulation Of Cell Population Proliferation (GO:0008285)	2/379	0.0697745474939924	0.10512698489094853	0	0	4.951370468611848	13.182954478220054	BTG1;IRF1
Regulation Of Secretion By Cell (GO:1903530)	1/64	0.07110386743210352	0.10665580114815529	0	0	14.367965367965368	37.98334792390798	VAMP2
Positive Regulation Of Multicellular Organismal Process (GO:0051240)	2/387	0.0723572407785443	0.10805772962082168	0	0	4.846505875077304	12.727601732203919	NCOA3;ACTB
Regulation Of Endocytosis (GO:0030100)	1/66	0.0732460002885256	0.10842966854938943	0	0	13.924475524475524	36.39762709015897	PTPN1
Response To Reactive Oxygen Species (GO:0000302)	1/66	0.0732460002885256	0.10842966854938943	0	0	13.924475524475524	36.39762709015897	JUN
Negative Regulation Of Epithelial Cell Proliferation (GO:0050680)	1/70	0.07751609910283618	0.11375739218987646	0	0	13.114624505928854	33.537631008181485	STAT1
Positive Regulation Of Protein Transport (GO:0051222)	1/70	0.07751609910283618	0.11375739218987646	0	0	13.114624505928854	33.537631008181485	VAMP2
Regulation Of Double-Strand Break Repair Via Homologous Recombination (GO:0010569)	1/71	0.07858067962125112	0.11384124098976124	0	0	12.926623376623377	32.88053947172483	ACTB
Regulation Of Hydrolase Activity (GO:0051336)	1/71	0.07858067962125112	0.11384124098976124	0	0	12.926623376623377	32.88053947172483	SIPA1L1
Negative Regulation Of Cellular Response To Growth Factor Stimulus (GO:0090288)	1/71	0.07858067962125112	0.11384124098976124	0	0	12.926623376623377	32.88053947172483	PTPN1
Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0007179)	1/72	0.07964408494682367	0.1148908289232903	0	0	12.74391805377721	32.24450226836904	JUN
Ubiquitin-Dependent ERAD Pathway (GO:0030433)	1/73	0.08070631631088798	0.11544068029278914	0	0	12.566287878787879	31.62857298179009	HERPUD1
Cellular Response To Reactive Oxygen Species (GO:0034614)	1/73	0.08070631631088798	0.11544068029278914	0	0	12.566287878787879	31.62857298179009	JUN
Import Into Nucleus (GO:0051170)	1/74	0.08176737495891974	0.11646697525661258	0	0	12.393524283935243	31.031859834177098	BACH2
Regulation Of Immune Response (GO:0050776)	1/77	0.08494352693480377	0.11899113897065487	0	0	11.902511961722489	29.348840640770707	IRF1
Positive Regulation Of JNK Cascade (GO:0046330)	1/77	0.08494352693480377	0.11899113897065487	0	0	11.902511961722489	29.348840640770707	GADD45B
Positive Regulation Of Synaptic Transmission (GO:0050806)	1/77	0.08494352693480377	0.11899113897065487	0	0	11.902511961722489	29.348840640770707	VAMP2
Negative Regulation Of Blood Vessel Morphogenesis (GO:2000181)	1/77	0.08494352693480377	0.11899113897065487	0	0	11.902511961722489	29.348840640770707	STAT1
Vesicle Fusion (GO:0006906)	1/79	0.08705512061021237	0.1204395493475154	0	0	11.596153846153847	28.30869068849647	VAMP2
Response To Insulin (GO:0032868)	1/79	0.08705512061021237	0.1204395493475154	0	0	11.596153846153847	28.30869068849647	VAMP2
Regulation Of Neuron Differentiation (GO:0045664)	1/79	0.08705512061021237	0.1204395493475154	0	0	11.596153846153847	28.30869068849647	ZEB1
Regulation Of Protein Localization To Plasma Membrane (GO:1903076)	1/80	0.08810916884420006	0.1204395493475154	0	0	11.448791714614499	27.811160725540127	ACTB
Negative Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071901)	1/80	0.08810916884420006	0.1204395493475154	0	0	11.448791714614499	27.811160725540127	PTPN1
Response To Type II Interferon (GO:0034341)	1/80	0.08810916884420006	0.1204395493475154	0	0	11.448791714614499	27.811160725540127	STAT1
Cellular Response To Organic Substance (GO:0071310)	1/82	0.09021377426222102	0.12232987789957171	0	0	11.164983164983164	26.858183784022614	NCOA3
Negative Regulation Of Apoptotic Signaling Pathway (GO:2001234)	1/82	0.09021377426222102	0.12232987789957171	0	0	11.164983164983164	26.858183784022614	HERPUD1
Positive Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032436)	1/83	0.09126433388686019	0.12277225868113335	0	0	11.028270509977826	26.401626832424128	HERPUD1
Regulation Of Cell Division (GO:0051302)	1/83	0.09126433388686019	0.12277225868113335	0	0	11.028270509977826	26.401626832424128	NCOA3
Negative Regulation Of Cell Cycle (GO:0045786)	1/85	0.09336197309243177	0.12501824097173775	0	0	10.76461038961039	25.52581013311219	BTG1
Exocytosis (GO:0006887)	1/86	0.0944090551290999	0.12501824097173775	0	0	10.637433155080213	25.105600520866265	VAMP2
Negative Regulation Of Angiogenesis (GO:0016525)	1/86	0.0944090551290999	0.12501824097173775	0	0	10.637433155080213	25.105600520866265	STAT1
Negative Regulation Of Binding (GO:0051100)	1/86	0.0944090551290999	0.12501824097173775	0	0	10.637433155080213	25.105600520866265	JUN
Negative Regulation Of Protein Kinase Activity (GO:0006469)	1/88	0.09649975016763866	0.12718154207047858	0	0	10.391849529780565	24.298376989020504	PTPN1
ERAD Pathway (GO:0036503)	1/89	0.09754336559977708	0.12718154207047858	0	0	10.273243801652892	23.910545778237577	HERPUD1
Cellular Response To Peptide Hormone Stimulus (GO:0071375)	1/89	0.09754336559977708	0.12718154207047858	0	0	10.273243801652892	23.910545778237577	VAMP2
Positive Regulation Of DNA Repair (GO:0045739)	1/89	0.09754336559977708	0.12718154207047858	0	0	10.273243801652892	23.910545778237577	ACTB
Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050730)	1/90	0.09858582792828141	0.12804825926317012	0	0	10.157303370786517	23.532722423117335	BANK1
Positive Regulation Of MAP Kinase Activity (GO:0043406)	1/91	0.09962713838955742	0.12890686990099223	0	0	10.043939393939393	23.16454510995958	PTPN1
B Cell Activation (GO:0042113)	1/92	0.10066729816853222	0.1297574679814921	0	0	9.933066933066932	22.80566884833423	BANK1
Regulation Of Endothelial Cell Proliferation (GO:0001936)	1/93	0.10170630850221996	0.1306001461448961	0	0	9.824604743083004	22.45576450741648	STAT1
Cellular Response To Hormone Stimulus (GO:0032870)	1/94	0.10274417059524597	0.13094087906687363	0	0	9.718475073313783	22.114517934967417	NCOA3
Vesicle Organization (GO:0016050)	1/94	0.10274417059524597	0.13094087906687363	0	0	9.718475073313783	22.114517934967417	VAMP2
Cellular Response To Transforming Growth Factor Beta Stimulus (GO:0071560)	1/96	0.10481645490268408	0.13308156633711574	0	0	9.512918660287081	21.456811429654763	JUN
Positive Regulation Of Cell Population Proliferation (GO:0008284)	2/483	0.10560446493729263	0.13339571806810116	0	0	3.86021186021186	8.677967133552128	STAT1;ACTB
Regulation Of Defense Response (GO:0031347)	1/97	0.10585087952896524	0.13339571806810116	0	0	9.413352272727273	21.139790857950924	IRF1
Cellular Response To Insulin Stimulus (GO:0032869)	1/99	0.10791629978862527	0.1354949097346073	0	0	9.220315398886827	20.528104250379776	VAMP2
Activation Of GTPase Activity (GO:0090630)	1/102	0.11100587575178392	0.13885974863415035	0	0	8.945094509450945	19.66285757943244	SIPA1L1
Positive Regulation Of Vasculature Development (GO:1904018)	1/104	0.11305990411039221	0.14063595621972147	0	0	8.770520741394527	19.118309794948487	BTG1
Cellular Response To Organonitrogen Compound (GO:0071417)	1/105	0.11408521522248792	0.14063595621972147	0	0	8.685751748251748	18.855113346734395	ACTB
Negative Regulation Of MAPK Cascade (GO:0043409)	1/105	0.11408521522248792	0.14063595621972147	0	0	8.685751748251748	18.855113346734395	PTPN1
Positive Regulation Of Stress-Activated MAPK Cascade (GO:0032874)	1/105	0.11408521522248792	0.14063595621972147	0	0	8.685751748251748	18.855113346734395	GADD45B
Positive Regulation Of T Cell Activation (GO:0050870)	1/107	0.11613243727518748	0.14264092839234982	0	0	8.521012006861064	18.345943682881707	ACTB
Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032434)	1/109	0.11817513374882353	0.14462588570704396	0	0	8.362373737373737	17.85858141355622	HERPUD1
Regulation Of JNK Cascade (GO:0046328)	1/110	0.11919478788339885	0.14534903990097917	0	0	8.285237698081735	17.62266952343559	GADD45B
Mitotic Sister Chromatid Segregation (GO:0000070)	1/111	0.1202133141804672	0.1460656398106752	0	0	8.209504132231405	17.391731853500882	EML4
Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071900)	1/112	0.12123071387909536	0.1462534235053855	0	0	8.135135135135135	17.16562180012738	ACTB
Small GTPase Mediated Signal Transduction (GO:0007264)	1/112	0.12123071387909536	0.1462534235053855	0	0	8.135135135135135	17.16562180012738	RALGPS2
Regulation Of MAP Kinase Activity (GO:0043405)	1/114	0.12326213813303734	0.14817682562801296	0	0	7.990345937248592	16.72732567625456	PTPN1
Cellular Response To Oxidative Stress (GO:0034599)	1/117	0.12630085453193637	0.15129324977500508	0	0	7.782523510971787	16.102729771130306	JUN
Cellular Response To Tumor Necrosis Factor (GO:0071356)	1/119	0.12832106595223094	0.15263453108002206	0	0	7.649845916795069	15.706815316851294	STAT1
Positive Regulation Of Angiogenesis (GO:0045766)	1/119	0.12832106595223094	0.15263453108002206	0	0	7.649845916795069	15.706815316851294	BTG1
Protein Dephosphorylation (GO:0006470)	1/124	0.13335206514611525	0.1570562761877074	0	0	7.337028824833703	14.78237084448453	PTPN1
Negative Regulation Of Growth (GO:0045926)	1/124	0.13335206514611525	0.1570562761877074	0	0	7.337028824833703	14.78237084448453	BTG1
Response To Cytokine (GO:0034097)	1/125	0.13435492653225706	0.1570562761877074	0	0	7.277492668621701	14.607894711747354	STAT1
Regulation Of Mitotic Cell Cycle (GO:0007346)	1/125	0.13435492653225706	0.1570562761877074	0	0	7.277492668621701	14.607894711747354	BTG1
Negative Regulation Of Cell Growth (GO:0030308)	1/125	0.13435492653225706	0.1570562761877074	0	0	7.277492668621701	14.607894711747354	BTG1
Positive Regulation Of Intracellular Protein Transport (GO:0090316)	1/126	0.13535667779376717	0.1571435403153667	0	0	7.218909090909091	14.436677066560293	VAMP2
Protein-Containing Complex Organization (GO:0043933)	1/126	0.13535667779376717	0.1571435403153667	0	0	7.218909090909091	14.436677066560293	VAMP2
Regulation Of Response To External Stimulus (GO:0032101)	1/127	0.13635732018313024	0.15722833857850732	0	0	7.161255411255412	14.268633005851834	IRF1
Regulation Of Anatomical Structure Morphogenesis (GO:0022603)	1/127	0.13635732018313024	0.15722833857850732	0	0	7.161255411255412	14.268633005851834	SIPA1L1
Regulation Of DNA Repair (GO:0006282)	1/129	0.13835528290733803	0.15899132510368677	0	0	7.048650568181818	13.941740155929855	ACTB
Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0007178)	1/130	0.1393526055876227	0.159596396264203	0	0	6.993657505285412	13.782735331854795	JUN
Cellular Response To Metal Ion (GO:0071248)	1/135	0.1443226789201146	0.16473194664619142	0	0	6.73100407055631	13.029229218067417	JUN
Regulation Of Protein Kinase B Signaling (GO:0051896)	1/136	0.14531339371918445	0.16530617607652193	0	0	6.680808080808081	12.886360396524871	BANK1
Intracellular Calcium Ion Homeostasis (GO:0006874)	1/139	0.14827895930134327	0.16811560937510156	0	0	6.534584980237154	12.472300440344009	HERPUD1
Ras Protein Signal Transduction (GO:0007265)	1/144	0.15319970861687385	0.17311567073706743	0	0	6.304513668150032	11.827349118815892	RALGPS2
Positive Regulation Of Protein Kinase Activity (GO:0045860)	1/145	0.15418058988097422	0.1736452490686055	0	0	6.260416666666667	11.704667207526999	PTPN1
Positive Regulation Of Cellular Catabolic Process (GO:0031331)	1/146	0.15516038431864526	0.1741701002782144	0	0	6.21692789968652	11.583976635958415	PTPN1
Dephosphorylation (GO:0016311)	1/147	0.1561390930525202	0.17469027242509685	0	0	6.174034869240349	11.465232433773272	PTPN1
Regulation Of Cellular Component Organization (GO:0051128)	1/153	0.16198861000362844	0.18063861444483564	0	0	5.928528708133971	10.791281392710752	PTPN1
Epithelium Development (GO:0060429)	1/154	0.1629597509524996	0.18112575597671265	0	0	5.889483065953654	10.685006639498438	STAT1
Nitrogen Compound Transport (GO:0071705)	1/163	0.171651711513334	0.19016317059810534	0	0	5.55976430976431	9.797904748253902	VAMP2
Membrane Organization (GO:0061024)	1/167	0.17548703144139458	0.19377883927893408	0	0	5.424698795180723	9.44000732181646	VAMP2
Generation Of Neurons (GO:0048699)	1/172	0.1802572987357565	0.1984000788033164	0	0	5.264752791068581	9.0204695493575	IER2
Neuron Differentiation (GO:0030182)	1/173	0.18120817909346265	0.19880120618991534	0	0	5.233879492600423	8.940035346802228	IER2
Regulation Of Neuron Projection Development (GO:0010975)	1/174	0.1821580043309876	0.19919859183291871	0	0	5.203363110877562	8.86070720390759	SIPA1L1
Positive Regulation Of Hydrolase Activity (GO:0051345)	1/176	0.18405449401728494	0.20062531662977362	0	0	5.143376623376623	8.70528530079352	RALGPS2
Modification-Dependent Protein Catabolic Process (GO:0019941)	1/192	0.1990757064904679	0.21630341185983532	0	0	4.7087101380295096	7.600188205592125	HERPUD1
Regulation Of Signal Transduction (GO:0009966)	1/193	0.20000569602789142	0.21661958771071946	0	0	4.683948863636363	7.538391483421721	PTPN1
Organic Substance Transport (GO:0071702)	1/201	0.207408517809543	0.22392193483259581	0	0	4.494772727272728	7.0705692761623125	VAMP2
Negative Regulation Of Cell Differentiation (GO:0045596)	1/207	0.21291758612239206	0.22913987839838382	0	0	4.362533097969991	6.7481847926953495	ACTB
Regulation Of Cell Growth (GO:0001558)	1/227	0.23101784266201025	0.24722728798512317	0	0	3.972445695897023	5.820667093192624	BTG1
Cellular Response To Lipid (GO:0071396)	1/228	0.23191232324268188	0.24722728798512317	0	0	3.9547456948338007	5.779449127370273	NCOA3
Apoptotic Process (GO:0006915)	1/228	0.23191232324268188	0.24722728798512317	0	0	3.9547456948338007	5.779449127370273	IRF1
Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122)	1/232	0.23548030335230566	0.25024395873489536	0	0	3.885478158205431	5.61889878358746	STAT1
Positive Regulation Of Developmental Process (GO:0051094)	1/233	0.23636981813320465	0.25040427608486365	0	0	3.8685344827586206	5.57981040016822	NCOA3
Regulation Of Inflammatory Response (GO:0050727)	1/240	0.24256876036397682	0.2561707469264428	0	0	3.7538988208444275	5.317285291389026	VAMP2
Regulation Of ERK1 And ERK2 Cascade (GO:0070372)	1/244	0.24608937150981186	0.25908166752119943	0	0	3.691358024691358	5.175507315453395	PTPN1
Cytokine-Mediated Signaling Pathway (GO:0019221)	1/257	0.2574235785678653	0.27017521094274405	0	0	3.5015980113636362	4.751781901329071	STAT1
Cellular Component Assembly (GO:0022607)	1/260	0.2600159212420207	0.27205369537359575	0	0	3.4605124605124606	4.661353244133497	VAMP2
Negative Regulation Of Signal Transduction (GO:0009968)	1/267	0.2660310994435866	0.27749090065038723	0	0	3.36825017088175	4.46004172604083	PTPN1
Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway (GO:0007169)	1/284	0.28044529180367195	0.2916286930105668	0	0	3.1631866366848698	4.021601506662054	SIPA1L1
Protein Transport (GO:0015031)	1/313	0.3044113971644683	0.3155824576108708	0	0	2.8649475524475525	3.407497603386108	VAMP2
Proteasome-Mediated Ubiquitin-Dependent Protein Catabolic Process (GO:0043161)	1/319	0.30927365527643486	0.3195058146158636	0	0	2.8100343053173242	3.2976561251015286	HERPUD1
Positive Regulation Of Cytokine Production (GO:0001819)	1/320	0.3100808643322098	0.3195058146158636	0	0	2.801082929609575	3.279850082217363	IRF1
Protein-Containing Complex Assembly (GO:0065003)	1/328	0.31650613232080926	0.32513811774774043	0	0	2.731442869057548	3.1422864625424847	VAMP2
Protein Localization (GO:0008104)	1/351	0.3346615118001729	0.3427500075536514	0	0	2.548961038961039	2.790183675973552	ACTB
Positive Regulation Of Macromolecule Metabolic Process (GO:0010604)	1/364	0.34471823807790253	0.351986393700027	0	0	2.4560480841472576	2.6157597256375045	PTPN1
Ubiquitin-Dependent Protein Catabolic Process (GO:0006511)	1/367	0.3470182852159256	0.35327086693152787	0	0	2.435543964232489	2.5777256755196816	HERPUD1
Positive Regulation Of Protein Phosphorylation (GO:0001934)	1/377	0.35462946802865775	0.35993829240034425	0	0	2.3695599613152805	2.4564796542164804	BANK1
Vesicle-Mediated Transport (GO:0016192)	1/411	0.3798778137311558	0.38441366822346806	0	0	2.169290465631929	2.0996684347905354	VAMP2
Regulation Of Nucleic Acid-Templated Transcription (GO:1903506)	1/452	0.4090686808997726	0.4127210798363777	0	0	1.9679500100786131	1.7590958307332074	BTG1
Positive Regulation Of Cellular Process (GO:0048522)	1/594	0.5003441008851407	0.5033135020773374	0	0	1.4858194082477387	1.0288693417978818	ACTB
Protein Modification Process (GO:0036211)	1/711	0.56525802091368	0.5669303819223004	0	0	1.23348271446863	0.7036685573062974	PTPN1
Regulation Of Gene Expression (GO:0010468)	1/1127	0.7367763099942483	0.7367763099942483	0	0	0.7609801388664621	0.23245732375701195	BTG1
